CustomerID,Age,Gender,AnnualIncome,SpendingScore,Region,ProductCategory,LoyaltyScore,PurchaseFrequency,Cluster
38,1.6366839899290069,0,0.5527123508487153,-1.1713416884511736,2,4,-0.8819534185769511,-1.150862164258755,9
39,1.1674396634177455,0,0.0279527290803485,0.6638138443466849,3,1,0.5189733046014319,1.357930764629386,5
40,1.7037188937163297,0,-0.0406050906564544,-1.6560997537185322,3,2,-1.5824167801661426,-1.580940952068151,9
41,-1.580991391862499,0,-0.7610999450532285,1.4602020944287744,3,3,1.2194366661906233,-0.8641429723858249,0
42,0.6981953369064842,0,-0.0424120409440911,0.1444302029888004,0,4,-1.2321850993715469,-1.3659015581634533,4
43,1.6366839899290069,0,0.3790591136471619,-0.7904603514553916,2,4,0.8692049853960276,0.9278519768199904,5
44,-1.3128517767132069,1,1.0763027694897875,-0.6519580470932891,3,2,1.569668346985219,-0.290704588639964,2
45,-0.3743631236906843,0,-1.4702482145555782,-0.3057022861880327,0,1,-0.5317217377823553,-0.4340641845764292,7
46,-1.1787819691385608,0,-1.5477079217388263,-0.4788301666406608,2,0,0.1687416238068361,-0.0039853967670336,7
47,0.8322651444811302,0,-1.2575329637830557,-0.0979488296448789,1,3,1.2194366661906233,0.999531774788223,5
48,-0.5754678350526534,0,0.8797172073142571,-0.2364511340069814,3,4,0.5189733046014319,-1.5092611540999183,6
49,-1.513956488075176,1,-0.9378887724597984,0.5253115399845825,0,0,0.8692049853960276,-0.2190247906717314,0
50,-0.1062235085413922,1,-0.8277976689056996,0.0059278986266979,2,2,0.5189733046014319,-1.437581356131686,3
51,-0.8436074502019455,0,1.0252032782673566,1.4948276705193,2,1,-1.2321850993715469,-1.7243005480046163,6
52,1.5696490861416836,0,0.1927837972304994,-1.690725329809058,3,3,1.2194366661906233,-0.5774237805128944,3
53,-1.1787819691385608,0,1.319975330337262,0.7676905726182618,3,2,-1.5824167801661426,-1.150862164258755,6
54,-0.0391886047540691,1,1.1403166407091514,0.2483069312603773,2,1,-1.2321850993715469,-1.150862164258755,6
55,-1.648026295649822,1,0.3647363753378065,-1.1713416884511736,0,2,-0.8819534185769511,-0.0756651947352662,6
56,-0.4413980274780074,0,-0.1818660866722858,-0.755834775364866,1,4,-0.8819534185769511,-1.0791823662905229,6
57,0.0948812028205769,0,0.3785808032769051,1.2524486378856208,2,4,1.569668346985219,-0.3623843866081966,8
58,1.3685443747797146,0,-0.6633120471340677,1.1139463335235182,0,0,-0.5317217377823553,-0.5774237805128944,4
59,-1.3128517767132069,1,-0.6317967082938163,-0.9635882319080196,3,2,-0.1814900569877595,-0.8641429723858249,6
60,1.1674396634177455,0,0.7866858402993162,-0.3057022861880327,2,4,0.1687416238068361,0.2827337951058968,9
61,-1.2458168729258838,1,1.6565198214095915,0.9061928769803644,3,1,-1.5824167801661426,0.7844923808835251,1
62,1.3685443747797146,0,0.601260853429777,-1.0674649601795967,1,0,0.8692049853960276,-0.1473449927034988,9
63,0.5641255293318381,1,0.4394325114929047,1.3563253661571977,3,3,0.1687416238068361,0.1393741991694316,1
64,-0.8436074502019455,1,1.2666968696503278,0.0059278986266979,1,2,1.569668346985219,-0.5057439825446619,2
65,-0.6425027388399764,0,-1.316551148913071,0.3175580834414286,3,4,1.2194366661906233,-0.5057439825446619,0
66,0.6311604331191611,0,1.4647439357349763,0.6638138443466849,3,1,-0.1814900569877595,-1.150862164258755,8
67,1.5696490861416836,1,-1.4887428822055064,-0.5480813188217122,1,2,0.5189733046014319,-1.580940952068151,3
68,0.8993000482684533,0,-1.1033841605686392,-0.374953438369084,3,1,-0.5317217377823553,-1.2942217601952206,4
69,-1.513956488075176,1,1.6457578380788145,0.8369417247993131,0,0,0.1687416238068361,-0.7207833764493597,6
70,-1.648026295649822,1,-1.2267085176998418,-1.4829718732659043,3,4,0.1687416238068361,0.3544135930741294,7
71,-1.37988668050053,1,-0.1650986509149514,0.0751790508077492,2,4,-0.5317217377823553,-1.150862164258755,6
72,1.0333698558430993,1,-0.975941019693559,0.3521836595319542,3,0,0.1687416238068361,1.1428913707246882,5
73,-1.513956488075176,0,0.76805830865765,0.0751790508077492,0,1,0.8692049853960276,0.1393741991694316,2
74,0.1619161066078999,1,0.6634412015631564,1.0100696052519411,2,2,-0.1814900569877595,0.7844923808835251,1
75,-0.5754678350526534,0,-0.0388247131671653,-0.8943370797269684,0,1,-1.2321850993715469,-0.5057439825446619,6
76,-0.0391886047540691,0,-1.1126049215952558,-0.8250859275459171,2,2,1.2194366661906233,0.426093391042362,3
77,1.1674396634177455,1,1.4370816526551269,1.390950942247723,3,0,-0.5317217377823553,-0.5774237805128944,8
78,0.4970906255445151,0,-0.4664076113783659,1.390950942247723,0,3,-0.5317217377823553,-1.3659015581634533,4
79,-1.1117470653512376,1,0.7046821845986286,-1.3790951449943274,3,2,0.5189733046014319,0.999531774788223,2
80,0.6311604331191611,0,0.6452388346950517,-1.136716112360648,2,4,1.569668346985219,-0.0039853967670336,2
81,-0.8436074502019455,1,0.646673765805822,0.9754440291614156,0,4,1.569668346985219,1.2145711686929208,2
82,0.295985914182546,1,1.0881010919561211,-1.6560997537185322,1,4,0.1687416238068361,1.2145711686929208,2
83,1.4355792785670376,1,0.4086612110063861,0.94081845307089,0,1,-0.5317217377823553,0.9278519768199904,1
84,-0.7765725464146225,1,0.1618796327522428,-0.7904603514553916,3,1,0.1687416238068361,0.9278519768199904,2
85,-1.2458168729258838,1,-0.6202375410126112,0.8023161487087874,1,1,-0.8819534185769511,0.426093391042362,7
86,-0.8436074502019455,0,-0.0356625501638012,0.7330649965277362,1,4,0.5189733046014319,0.2827337951058968,0
87,-0.2402933161160382,0,-1.3465518382475092,-0.0633232535543533,2,2,0.1687416238068361,1.0712115727564555,7
88,0.8993000482684533,0,1.5740644281369949,0.8369417247993131,1,4,-0.8819534185769511,-1.150862164258755,8
89,-0.3743631236906843,0,1.5685107132823466,-1.413720721084853,1,2,-1.5824167801661426,-1.7243005480046163,6
90,-0.7095376426272995,1,1.7400115538177443,1.2524486378856208,2,1,1.569668346985219,-0.6491035784811271,8
91,1.2344745672050683,1,-0.8889682507018705,-0.928962655817494,0,3,-0.1814900569877595,0.9278519768199904,5
92,-0.5754678350526534,1,-1.3126183747576263,0.7330649965277362,3,1,1.569668346985219,-0.1473449927034988,0
93,1.3685443747797146,1,-0.3871409539074809,0.8023161487087874,0,0,-1.2321850993715469,-1.222541962226988,4
94,-0.1732584123287152,0,-1.371291113509123,-0.7904603514553916,1,2,0.5189733046014319,1.5729701585340838,5
95,-0.0391886047540691,0,-0.5670653715190674,1.321699790066672,3,3,0.5189733046014319,-0.9358227703540576,0
96,-0.1062235085413922,1,-1.2267882360948847,1.4948276705193,0,1,-0.5317217377823553,-1.0791823662905229,4
97,1.2344745672050683,1,-0.8803055184405535,1.0793207574329926,3,3,0.1687416238068361,-0.6491035784811271,4
98,0.9663349520557764,0,-1.1233403321276854,1.1831974857045695,1,4,-1.5824167801661426,1.5729701585340838,1
99,0.1619161066078999,0,-1.5648208038746798,0.7330649965277362,0,2,-1.2321850993715469,1.2862509666611537,7
100,-0.7765725464146225,1,1.391429585093953,-0.2364511340069814,3,0,0.1687416238068361,-0.0756651947352662,2
101,1.2344745672050683,0,-0.945780893569035,-1.4829718732659043,3,4,-1.2321850993715469,0.999531774788223,9
102,-1.715061199437145,0,-1.1136412607308122,1.4602020944287744,0,3,-0.5317217377823553,-1.222541962226988,0
103,-0.1062235085413922,1,0.5391336508930926,1.148571909614044,0,1,-0.5317217377823553,-1.0075025683222902,4
104,-1.3128517767132069,1,-0.1694300170456099,0.4560603878035311,1,2,1.569668346985219,1.1428913707246882,0
105,-1.1787819691385608,0,-0.9212276278958544,1.1831974857045695,2,0,1.2194366661906233,0.067694401201199,0
106,-0.1732584123287152,0,1.0836368618337249,-0.2018255579164558,3,1,1.569668346985219,-1.2942217601952206,8
107,-1.715061199437145,0,-0.1462851096848519,-0.374953438369084,0,0,0.5189733046014319,-0.7207833764493597,6
108,1.1674396634177455,1,-1.5130835654919064,-0.3403278622785584,0,2,0.5189733046014319,-0.7207833764493597,3
109,-1.2458168729258838,1,0.1872832279725466,-1.4829718732659043,0,3,-1.5824167801661426,1.6446499565023165,7
110,-0.1732584123287152,0,1.468198399520164,0.6984394204372105,3,0,-0.1814900569877595,-1.580940952068151,8
111,-1.0447121615639146,0,-0.2258440679375606,-0.8597115036364428,1,2,-0.8819534185769511,-0.6491035784811271,6
112,1.6366839899290069,1,-0.2344536546021823,0.3175580834414286,2,0,-0.8819534185769511,-0.7207833764493597,4
113,-0.6425027388399764,0,0.406615105533621,-1.2752184167227505,3,1,0.1687416238068361,-0.0039853967670336,2
114,-1.2458168729258838,0,-0.9062139968294616,1.2524486378856208,1,0,-0.5317217377823553,0.5694529869788273,0
115,0.5641255293318381,0,-0.2632585680109787,1.0793207574329926,3,1,0.8692049853960276,-0.7924631744175923,8
116,0.5641255293318381,0,-0.139535618904562,1.2524486378856208,3,1,-0.5317217377823553,-0.0756651947352662,4
117,0.430055721757192,0,1.159183327535946,1.6679555509719282,0,2,0.8692049853960276,-1.0075025683222902,8
118,-1.446921584287853,1,1.188998007281951,0.4214348117130055,1,4,-0.5317217377823553,-1.580940952068151,6
119,1.0333698558430993,0,-0.5356828966705541,-1.4483462971753789,0,0,-0.8819534185769511,-1.150862164258755,9
120,0.8322651444811302,1,0.637745305561029,-0.1671999818259302,0,3,-0.1814900569877595,-1.3659015581634533,8
121,0.9663349520557764,0,-0.5303151914043392,-1.1020905362701223,1,1,-0.1814900569877595,0.426093391042362,9
122,0.0948812028205769,1,-0.3362540450718305,1.321699790066672,0,4,1.569668346985219,-0.6491035784811271,0
123,-1.3128517767132069,0,1.47930582922946,0.3521836595319542,0,1,1.569668346985219,-1.0075025683222902,8
124,-1.1787819691385608,1,0.9287971658622708,0.3521836595319542,2,4,-1.5824167801661426,-0.5774237805128944,6
125,-1.2458168729258838,1,1.443804570637069,-1.6560997537185322,1,4,0.8692049853960276,1.7163297544705491,2
126,-0.9776772577765916,1,-0.8355037804265031,0.5599371160751081,1,3,0.8692049853960276,-1.580940952068151,0
127,0.4970906255445151,1,1.6021784487887534,1.4255765183382487,0,4,0.8692049853960276,-0.4340641845764292,8
128,0.430055721757192,0,-0.9200318519702124,-1.2405928406322249,0,3,1.569668346985219,-0.0756651947352662,3
129,1.4355792785670376,0,-0.9744263701877458,-0.0633232535543533,1,2,-0.5317217377823553,1.5729701585340838,5
130,-0.2402933161160382,0,-0.962973494099931,0.2136813551698517,1,1,1.2194366661906233,1.2145711686929208,5
131,-0.1732584123287152,1,-1.4330197240705933,-1.309843992813276,3,3,1.569668346985219,-1.222541962226988,3
132,0.6981953369064842,1,1.2665640056585898,1.598704398790877,1,1,-0.8819534185769511,1.7163297544705491,1
133,0.5641255293318381,1,-0.5598907159652159,1.4602020944287744,3,0,0.5189733046014319,0.7844923808835251,5
134,1.1674396634177455,1,-1.140612651053624,0.1790557790793261,0,2,0.1687416238068361,1.0712115727564555,5
135,0.8993000482684533,0,-0.3352177059362742,-0.755834775364866,2,0,1.2194366661906233,-1.6526207500363836,3
136,-0.3073282199033613,1,-0.7926152838934798,1.3563253661571977,2,0,-0.5317217377823553,-0.1473449927034988,4
137,0.0278462990332538,1,1.259283058911348,-1.586848601537481,3,4,-0.5317217377823553,1.0712115727564555,9
138,0.5641255293318381,1,-1.3994051341608815,1.390950942247723,0,4,0.1687416238068361,0.3544135930741294,4
139,-1.715061199437145,1,0.1548378411901293,-0.4788301666406608,0,0,0.8692049853960276,-0.0039853967670336,2
140,0.5641255293318381,0,0.3682174119213418,0.0059278986266979,0,4,-0.8819534185769511,-1.2942217601952206,4
141,0.6981953369064842,0,-0.7963354756621436,-1.6214741776280066,1,1,0.8692049853960276,0.2110539971376642,3
142,1.3685443747797146,1,-0.1911399932955975,-1.690725329809058,0,4,0.8692049853960276,1.1428913707246882,5
143,-0.8436074502019455,1,-0.9630797852933214,-1.136716112360648,1,0,0.5189733046014319,-0.5774237805128944,3
144,-1.580991391862499,1,0.880912983239899,0.7330649965277362,3,4,0.5189733046014319,0.4977731890105946,2
145,-1.715061199437145,1,0.0218675582587486,0.4214348117130055,2,4,-0.1814900569877595,-1.7243005480046163,6
146,-1.446921584287853,1,1.4991025639984206,-0.0633232535543533,3,3,-1.2321850993715469,0.1393741991694316,6
147,-0.0391886047540691,0,1.7328900438605883,0.4214348117130055,0,3,-1.2321850993715469,1.357930764629386,1
148,-0.8436074502019455,0,-1.2318104949825808,0.6638138443466849,0,0,1.569668346985219,0.7844923808835251,0
149,0.8322651444811302,0,1.7173715296255911,-1.0674649601795967,3,1,0.8692049853960276,1.7163297544705491,2
150,0.0278462990332538,1,-1.481169634676441,-0.5480813188217122,1,2,0.1687416238068361,-1.2942217601952206,3
151,-1.1787819691385608,1,0.8759704427472458,1.7025811270624538,1,2,0.8692049853960276,-1.580940952068151,0
152,-0.7765725464146225,0,-0.5345136935432597,-0.0286976774638276,1,0,-0.8819534185769511,0.3544135930741294,7
153,-0.7765725464146225,0,0.8410006401218068,1.044695181342467,2,1,-1.5824167801661426,-1.7243005480046163,6
154,-0.0391886047540691,0,0.0224255870240481,-0.0979488296448789,2,1,0.1687416238068361,0.6411327849470598,5
155,1.0333698558430993,1,1.3431202376980198,1.4255765183382487,0,1,-1.2321850993715469,0.9278519768199904,1
156,-0.9106423539892686,0,-1.4189095681480188,0.0059278986266979,3,3,1.2194366661906233,1.2862509666611537,0
157,1.6366839899290069,1,-1.6885171801827488,1.3563253661571977,3,0,-0.1814900569877595,0.7844923808835251,5
158,0.363020817969869,0,1.0973218529827378,-0.8250859275459171,0,2,-0.1814900569877595,0.5694529869788273,9
159,0.8322651444811302,0,1.0361778439849143,0.2136813551698517,1,1,1.569668346985219,1.2862509666611537,5
160,1.5026141823543606,0,0.3548512943525,0.9754440291614156,2,0,0.8692049853960276,-0.6491035784811271,8
161,1.7037188937163297,1,-0.6181914355398461,-1.2405928406322249,3,2,0.1687416238068361,0.9278519768199904,5
162,0.363020817969869,0,-0.7132157624308568,0.9754440291614156,0,3,-0.8819534185769511,-1.0075025683222902,4
163,-1.513956488075176,1,-1.4186172673661952,-0.8597115036364428,1,4,1.2194366661906233,-1.222541962226988,3
164,0.2289510103952229,1,0.2287633661931472,1.7372067031529794,1,2,1.569668346985219,-1.7243005480046163,8
165,0.6981953369064842,1,0.4984241238245724,-1.586848601537481,2,2,-0.5317217377823553,-0.7924631744175923,9
166,-0.2402933161160382,0,0.3572694190021314,1.0100696052519411,2,2,1.569668346985219,0.3544135930741294,0
167,0.8322651444811302,1,-1.6221649027087963,-0.6173324710027634,0,4,-0.5317217377823553,-0.290704588639964,4
168,1.2344745672050683,1,1.5358793169114962,1.1139463335235182,0,1,-1.2321850993715469,-0.290704588639964,1
169,-0.7765725464146225,0,-1.1117014464514374,0.9754440291614156,1,4,-0.8819534185769511,0.6411327849470598,7
170,1.1004047596304225,1,1.690851876874688,0.5253115399845825,1,2,-0.5317217377823553,0.9278519768199904,1
171,0.1619161066078999,0,0.0686091105521736,0.3868092356224799,3,3,0.5189733046014319,0.067694401201199,8
172,0.6311604331191611,1,-1.429007231520106,-1.032839384089071,1,2,-0.8819534185769511,1.1428913707246882,7
173,-0.9106423539892686,1,0.0561464681271501,0.8369417247993131,0,3,0.8692049853960276,-0.7924631744175923,0
174,0.363020817969869,0,1.1970761379796209,-1.3790951449943274,2,0,0.8692049853960276,1.0712115727564555,2
175,-1.3128517767132069,1,-0.3851214212330634,1.321699790066672,0,3,1.569668346985219,0.7128125829152925,0
176,1.6366839899290069,1,-1.14353565887186,-0.5480813188217122,3,2,-1.2321850993715469,1.2145711686929208,5
177,-0.3073282199033613,0,-0.4003210618878895,0.3868092356224799,3,4,-0.5317217377823553,-0.5057439825446619,4
178,0.0948812028205769,0,-0.4575588695286157,1.4602020944287744,2,2,0.8692049853960276,-0.3623843866081966,0
179,-1.648026295649822,0,-0.1852408320624307,-0.7904603514553916,0,2,-1.5824167801661426,-1.150862164258755,6
180,1.0333698558430993,1,-0.9468969510996342,-0.3403278622785584,3,0,-1.5824167801661426,1.1428913707246882,7
181,1.2344745672050683,1,0.537592428588932,0.5253115399845825,0,1,-0.5317217377823553,1.4296105625976183,1
182,-1.37988668050053,0,-0.3879381378579088,-0.5827068949122378,3,2,-1.2321850993715469,0.5694529869788273,7
183,0.0948812028205769,0,0.6148129805870519,0.6291882682561593,2,0,-1.5824167801661426,1.7163297544705491,1
184,0.0948812028205769,0,-1.4529227500329442,0.7330649965277362,3,4,0.8692049853960276,-1.5092611540999183,0
185,1.1674396634177455,0,-0.1257709093605062,-1.413720721084853,0,0,-1.2321850993715469,-1.5092611540999183,9
186,1.1674396634177455,0,0.2965505747778698,-1.1713416884511736,0,0,-0.5317217377823553,1.6446499565023165,9
187,-0.4413980274780074,0,0.824977242718205,-1.5522230254469551,3,3,-0.8819534185769511,-0.6491035784811271,6
188,0.2289510103952229,1,0.510886766249596,1.6679555509719282,1,1,-1.2321850993715469,1.5729701585340838,1
189,-1.0447121615639146,0,-0.9545233442253948,-0.928962655817494,2,1,0.8692049853960276,0.067694401201199,3
190,0.0948812028205769,1,-0.2685465548821507,-0.2364511340069814,2,4,-0.8819534185769511,-1.3659015581634533,6
191,-0.1062235085413922,1,1.662100109062587,1.3563253661571977,3,0,1.2194366661906233,0.8561721788517577,8
192,0.8322651444811302,0,-1.468547555461332,0.2483069312603773,3,4,1.569668346985219,-0.2190247906717314,5
193,0.430055721757192,0,1.6533310856078798,0.0405534747172235,1,4,-0.1814900569877595,1.2145711686929208,1
194,-1.715061199437145,1,-0.559226396006526,-1.2752184167227505,2,1,1.2194366661906233,0.999531774788223,2
195,0.0278462990332538,1,0.4253755011670253,-0.8943370797269684,1,1,-0.8819534185769511,-1.2942217601952206,6
196,1.7037188937163297,1,0.1193100097993907,-1.3444695689038018,2,1,-0.1814900569877595,1.2145711686929208,9
197,-0.9106423539892686,0,-0.4483381085019992,0.0751790508077492,3,2,1.569668346985219,0.3544135930741294,0
198,0.9663349520557764,0,-0.4001616250978039,-1.136716112360648,2,0,0.1687416238068361,-1.0791823662905229,3
199,-1.580991391862499,1,-0.685101741779098,-0.4442045905501353,2,4,1.2194366661906233,-0.7207833764493597,0
200,0.8322651444811302,1,0.6620859888474289,-1.2752184167227505,2,0,0.8692049853960276,-1.3659015581634533,3
201,-1.37988668050053,0,-1.5569818283621384,0.4214348117130055,1,4,-1.2321850993715469,-0.0756651947352662,7
202,-1.2458168729258838,1,-1.011894015857859,1.4255765183382487,1,4,-1.2321850993715469,-1.6526207500363836,4
203,0.0278462990332538,0,0.2530509038828518,1.1831974857045695,2,4,-0.1814900569877595,1.0712115727564555,1
204,-1.1787819691385608,2,-0.3613919123086583,1.6333299748814023,0,4,-0.1814900569877595,-0.7207833764493597,0
205,0.6981953369064842,1,-0.8857263693034635,1.598704398790877,1,3,-0.1814900569877595,-0.290704588639964,4
206,0.430055721757192,0,0.7408477631497096,-1.4483462971753789,3,3,-0.5317217377823553,-0.5057439825446619,9
207,1.6366839899290069,1,0.5509851189561213,0.2136813551698517,3,2,0.8692049853960276,-1.437581356131686,8
208,1.0333698558430993,1,1.6429411214539689,1.4948276705193,2,1,-0.1814900569877595,-0.0039853967670336,8
209,1.1674396634177455,0,-1.3070115143062833,1.148571909614044,3,4,-1.5824167801661426,0.7844923808835251,4
210,-0.1732584123287152,1,-0.1031574579667003,0.6984394204372105,1,0,1.569668346985219,-1.0791823662905229,0
211,-0.7765725464146225,2,1.421058255251525,-0.2018255579164558,0,3,-0.1814900569877595,1.5012903605658512,2
212,0.363020817969869,0,-1.300288596324341,0.3521836595319542,0,1,-1.5824167801661426,-0.1473449927034988,4
213,0.363020817969869,1,-1.5396563638395044,-0.3057022861880327,0,2,-0.5317217377823553,-0.0756651947352662,4
214,-0.1732584123287152,1,-1.172234281087266,-0.9982138079985452,3,1,-1.5824167801661426,1.4296105625976183,7
215,0.9663349520557764,1,0.6727682537831633,1.2524486378856208,2,4,0.1687416238068361,-1.0791823662905229,8
216,1.7037188937163297,1,1.2949968998905197,-0.2710767100975071,3,1,0.1687416238068361,-1.3659015581634533,8
217,1.5026141823543606,1,-1.1625883552870877,0.8369417247993131,2,4,-1.5824167801661426,-0.8641429723858249,4
218,1.5026141823543606,1,1.632152565324844,0.8369417247993131,0,3,0.8692049853960276,-0.290704588639964,8
219,1.7037188937163297,1,-1.132109355582393,-0.7212091992743404,1,3,-0.5317217377823553,0.4977731890105946,5
220,-0.9776772577765916,0,-1.241243838395978,1.044695181342467,3,4,-1.2321850993715469,1.2862509666611537,7
221,0.8322651444811302,0,1.2801958512109075,0.5253115399845825,1,0,-1.5824167801661426,-0.7207833764493597,9
222,-1.648026295649822,0,0.6338922498006273,-1.136716112360648,0,3,-0.8819534185769511,-1.6526207500363836,6
223,-1.580991391862499,1,1.6198759324882537,-0.6865836231838147,2,0,0.5189733046014319,-0.7207833764493597,2
224,1.5026141823543606,1,0.5081497680197933,-0.8250859275459171,1,4,1.569668346985219,-0.5774237805128944,8
225,0.6981953369064842,0,1.0619268855837372,0.1098046268982748,3,4,1.569668346985219,-0.3623843866081966,8
226,1.5026141823543606,0,1.6791864184000926,-1.0674649601795967,1,3,0.8692049853960276,-1.3659015581634533,8
227,-0.6425027388399764,1,-0.3744923018940242,0.1098046268982748,1,0,-0.1814900569877595,-0.7207833764493597,6
228,1.5026141823543606,0,-0.357778011733385,1.2178230617950951,3,4,0.5189733046014319,-0.5774237805128944,4
229,-1.648026295649822,0,0.7311752645511839,-1.136716112360648,2,3,-1.2321850993715469,0.067694401201199,6
230,-1.648026295649822,0,0.5297268802780429,-0.1325744057354045,3,4,-0.5317217377823553,-0.2190247906717314,6
231,0.0948812028205769,1,0.5156698699521636,1.2178230617950951,0,1,0.1687416238068361,-1.150862164258755,8
232,-0.2402933161160382,0,-1.2240778106634296,0.1098046268982748,2,1,-0.1814900569877595,-0.9358227703540576,4
233,0.6981953369064842,0,-1.256443479050804,0.4906859638940568,1,3,0.1687416238068361,-0.2190247906717314,4
234,0.363020817969869,0,1.6251639193594258,-0.1671999818259302,3,4,-1.2321850993715469,-0.1473449927034988,9
235,0.430055721757192,0,1.0488796415950663,-0.0286976774638276,0,3,0.5189733046014319,0.8561721788517577,2
236,-1.715061199437145,0,-1.6499334769820364,-1.0674649601795967,3,2,0.8692049853960276,-0.7924631744175923,3
237,-0.5084329312653304,0,-0.876904200252061,0.7330649965277362,2,3,1.2194366661906233,-0.0756651947352662,0
238,-1.648026295649822,1,-0.9485976101938804,1.0793207574329926,0,3,0.1687416238068361,-1.222541962226988,0
239,1.1674396634177455,0,1.6930574191375387,0.5253115399845825,1,1,0.5189733046014319,0.067694401201199,8
240,-0.0391886047540691,0,1.6399915408373855,-0.4442045905501353,2,1,-1.5824167801661426,0.4977731890105946,9
241,0.363020817969869,0,0.2535557870514562,0.6984394204372105,0,4,1.2194366661906233,0.2110539971376642,8
242,-1.37988668050053,1,-1.2900049233638204,-0.8250859275459171,2,3,0.1687416238068361,0.4977731890105946,7
243,0.363020817969869,1,1.719019043123142,-1.6560997537185322,1,3,-0.5317217377823553,-0.2190247906717314,9
244,-1.513956488075176,0,0.8140558225973422,0.3175580834414286,0,4,1.569668346985219,1.7163297544705491,2
245,-1.0447121615639146,0,-0.5779602188415827,1.598704398790877,3,0,1.2194366661906233,-1.150862164258755,0
